is_cointegrated,p_value,critical_values,test_statistic,hedge_ratio,regression_results,symbol1,symbol2,data_points,start_date,end_date,correlation,spread_mean,spread_std,spread_min,spread_max,spread_skewness,spread_kurtosis,spread_half_life
True,0.00829757407152884,[-3.90278178 -3.33966413 -3.04690247],-3.95567491379518,0.06754919891206791,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b219eb0>,CFXUSDT,ETHFIUSDT,1731,2024-03-18T12:00:00,2024-12-31T20:00:00,0.789275920661428,0.014691010450833417,0.05614749988625137,-0.1397022210568065,0.26846545835716806,0.085490988225446,1.6139060504653142,9.200063962806201
True,0.008663936264208298,[-3.90225328 -3.33936991 -3.04669835],-3.942294746339822,0.192193234925169,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba21b93a0>,EDUUSDT,MAVIAUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.8036837826165373,0.13993341767722,0.23331727665567342,-0.8145528877933655,0.5410237968488116,-1.3614233017106638,1.0852159412251057,8.530874042425367
True,0.008955154245430669,[-3.90189429 -3.33917003 -3.04655967],-3.9320166401225207,0.02144591175143375,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b1cd970>,1000SHIBUSDT,JUPUSDT,2012,2024-01-31T16:00:00,2024-12-31T20:00:00,0.7350565897747352,0.00010604518322256683,0.004312692080912995,-0.010187536178694317,0.03145267250474472,2.3348935948216685,9.523476033387434,8.959356082664609
True,0.008968509787193277,[-3.90211179 -3.33929113 -3.0466437 ],-3.9315525047455124,36231.81413916322,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b2114f0>,BTCUSDT,OMUSDT,1935,2024-02-13T12:00:00,2024-12-31T20:00:00,0.8979633646672384,21602.017289145584,27293.810487164017,-64704.21565165346,61532.169278717076,-1.4355824875472116,1.1621793790380477,52.23572232305349
True,0.009102122997508384,[-3.90225328 -3.33936991 -3.04669835],-3.9269429520284764,0.4868137574516207,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b0857f0>,MAVIAUSDT,NEARUSDT,1888,2024-02-21T08:00:00,2024-12-31T20:00:00,0.40435957307609,-0.024412090573605924,1.6663874270076133,-1.9816276585790624,6.384401037397212,1.8973381435188172,2.862105607138245,8.173686449670514
True,0.009387510873620745,[-3.9035197  -3.34007484 -3.04718739],-3.9172970146519885,12.877815594715948,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fabb87fd4f0>,OMNIUSDT,XTZUSDT,1551,2024-04-17T12:00:00,2024-12-31T20:00:00,0.2989639578998381,0.6572569080362402,4.875634847268293,-9.848276300443803,18.966364603345873,-0.01636669123422414,0.1833544238534741,7.968153960582974
True,0.00960874400230439,[-3.90313045 -3.33985821 -3.04703711],-3.9099985588573416,0.8436178694803168,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab78e22700>,EDUUSDT,ENAUSDT,1641,2024-04-02T12:00:00,2024-12-31T20:00:00,0.4466745468588864,0.0975867664739992,0.22549432335674838,-0.4819768622074856,0.42934853221913666,-0.5763164747978126,-0.7230368978999149,15.23679943519666
True,0.009828512926315971,[-3.90143643 -3.33891506 -3.04638277],-3.9028958261888254,0.3058075454213064,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab99ed6fa0>,MAGICUSDT,OPUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9508084022708403,-0.02136464547426919,0.1203246922798292,-0.24192433201808222,0.48587963589215855,0.8999883122149787,0.8774119008081462,11.301421028985056
True,0.009899890339058552,[-3.90143643 -3.33891506 -3.04638277],-3.9006195238573174,693.9131118982997,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba21e4670>,ETCUSDT,GALAUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8790692330187594,2.223322459411878,5.757901270954987,-21.26218827182226,11.78052858538896,-1.1861756977882223,0.9395125179402433,12.165763563463944
True,0.010582887565328448,[-3.90143643 -3.33891506 -3.04638277],-3.8795497792011586,1.9306059713021115,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab99eb8790>,MAGICUSDT,MAVUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9706528631705834,0.013318146315224131,0.0853742209610194,-0.49624096266421924,0.3677695216149207,-0.9700013588167541,5.179101725550186,5.521325789367153
True,0.010619805283336831,[-3.90143643 -3.33891506 -3.04638277],-3.878445842957035,2.684544593584383,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab8b1ebe20>,ADAUSDT,ALGOUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9541613621535591,0.011264938503005334,0.06794279201381136,-0.29430165259380936,0.3226714047210033,0.9158234321763248,3.780441250391015,7.496547941935949
True,0.010783614588834568,[-3.9035197  -3.34007484 -3.04718739],-3.873588442103951,0.04540296601013619,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab78e5c670>,EDUUSDT,OMNIUSDT,1551,2024-04-17T12:00:00,2024-12-31T20:00:00,0.4872073390216223,0.06034356840454416,0.18259031345864,-0.8851000056344248,0.4218935238984868,-1.674622347204762,3.0409343217947846,4.4962068049166115
True,0.011356586538206263,[-3.90143643 -3.33891506 -3.04638277],-3.857100321764259,3.7097226131165973e-07,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab9997ba00>,1000BONKUSDT,BTCUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.8567436420454484,-0.000511228223290798,0.005195982731247651,-0.009677249212734136,0.024673804859286733,1.142517378781635,1.4813437959621636,8.350430581518314
True,0.011714713143324486,[-3.90143643 -3.33891506 -3.04638277],-3.8471670647357255,0.2376146254794969,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fab9a3c8730>,OPUSDT,TIAUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9209381773575321,0.15724238119228348,0.4597751196881901,-1.5065828490246185,0.9748735245695217,-1.4171383578143057,1.76620616332033,10.178225801262032
True,0.011918255361151741,[-3.90143643 -3.33891506 -3.04638277],-3.8416412293309543,0.031395931636531434,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7faba22079d0>,CRVUSDT,LINKUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.9155152487750511,-0.02007461138067602,0.1175113510541759,-0.21723346306733132,0.44214811687029176,1.2903831570259614,1.6373168261050202,15.203682735472494
True,0.012642170725883585,[-3.90143643 -3.33891506 -3.04638277],-3.8226446027927614,114.29733348865233,<statsmodels.regression.linear_model.RegressionResultsWrapper object at 0x7fabb8e80be0>,ENSUSDT,XLMUSDT,2196,2024-01-01T00:00:00,2024-12-31T20:00:00,0.7213983158899413,5.217597145003143,8.56006343329681,-47.324128786717324,22.266924758960116,-2.0670104035998125,6.541720681920481,13.071741414851083
